5191,"PENNINGTON","400 Lansdowne Street East","Willowcreek Centre","PETERBOROUGH","ON",507
5192,"PENNINGTON","12222 - 137th Avenue, Unit #125","White Oaks Square","EDMONTON","AB",523
5193,"PENNINGTON","900 Dufferin St., Unit #366","Dufferin Mall","TORONTO","ON",537
5197,"PENNINGTON","200 Windflower Gate, Unit #100","Piazza del Sole","WOODBRIDGE","ON",501
5198,"PENNINGTON","5221 Highway 7 East, Suite #9","Winners Square","MARKHAM","ON",537
5199,"PENNINGTON","1737 Richmond St.","Hyland Centre","LONDON","ON",504
5200,"PENNINGTON","4429 Kingsway","Old Orchard Shopping Centre","BURNABY","BC",522
5201,"PENNINGTON","45585 Luckakuck Way #28","Cottonwood Shopping Centre","CHILLIWACK","BC",522
5203,"PENNINGTON","3630 Brentwood Rd.N.W. Unit #62","Brentwood Village Mall","CALGARY","AB",521
5204,"PENNINGTON","300 Confederation Drive, Unit #65","Confederation Mall","SASKATOON","SK",527
5206,"PENNINGTON","2501 Hyde Park Gate Unit #C1","Hyde Park Gate","OAKVILLE","ON",501
5208,"PENNINGTON","95 First Street","Fairgrounds Shopping Centre","ORANGEVILLE","ON",507
5210,"PENNINGTON","3500 Fairview St. Unit #1","Landmark Shopping Centre","BURLINGTON","ON",548
5211,"PENNINGTON","44 Maple Valley Rd., Unit #15","Cornerbrook Plaza","CORNER BROOK","NL",549
5213,"PENNINGTON","960 Brookdale Avenue, Unit T1","Brookdale Mall","CORNWALL","ON",518
5214,"PENNINGTON","955 McKeown Avenue Suite #5,","McKeown Plaza","NORTH BAY","ON",507
5215,"PENNINGTON","333 Brooksbank Ave., Suite #730","Park & Tilford Centre","NORTH VANCOUVER","BC",522
5217,"PENNINGTON","370 Stone Road West, Unit 4","Stone Square Shopping Centre","GUELPH","ON",548
5219,"PENNINGTON","993 Fir Street #79,","Village Market Shopping Centre","SHERWOOD PARK","AB",523
5224,"PENNINGTON","7190 Morrison Street, Unit #2","RioCan Niagara Falls","NIAGARA FALLS","ON",548
5226,"PENNINGTON","#326 Cornerstone, 6800 - 48th Ave","Cornerstone Power Centre,","CAMROSE","AB",523
5227,"PENNINGTON","2100 - B Willowbrook Drive","First Pro East Kootenay Centre,","CRANBROOK","BC",525
5228,"PENNINGTON","5700 - 24th Street, Unit #2","First Pro North Okanagan Centre,","VERNON","BC",525
5231,"PENNINGTON","2085 Tenth Line Rd., Unit #2","Trinity Common,","ORLEANS","ON",518
5232,"PENNINGTON","615 Grand Avenue West","Thames-Lea Plaza,","CHATHAM","ON",504
5233,"PENNINGTON","288 Erie Street South, B1","RioCan Centre Leamington,","LEAMINGTON","ON",504
5234,"PENNINGTON","6581 Aulds Road, unit #208","Metral Place Centre,","NANAIMO","BC",526
5235,"PENNINGTON","3175 Cliffe Avenue, Unit #103","First Pro Seaside Centre,","COURTENAY","BC",526
5236,"PENNINGTON","140 Wade Road","First Pro Truro Centre,","TRURO","NS",519
5237,"PENNINGTON","7010 Mumford Road, Unit #323","Halifax Shopping Centre,","HALIFAX","NS",519
5238,"PENNINGTON","32700 South Fraser Way, Unit #45","West Oaks Mall,","ABBOTSFORD","BC",522
5239,"PENNINGTON","2034 Prince of Wales Drive","First Pro East Regina Power Centre,","REGINA","SK",524
5241,"PENNINGTON","6075 Mavis Road, Unit #10","Heartland Town Centre,","MISSISSAUGA","ON",501
5243,"PENNINGTON","3275 Monarch Drive, Unit 4","Westridge Place,","ORILLIA","ON",507
5244,"PENNINGTON","4777 - 130 Ave. S. E., Unit 2","First Pro Calgary,","CALGARY","AB",521
5245,"PENNINGTON","13804 - 40th Street, Unit 1","First Pro Edmonton North East,","EDMONTON","AB",523
5248,"PENNINGTON","519 Norwich Avenue, Unit 102","First Pro Woodstock Centre,","WOODSTOCK","ON",504
5250,"PENNINGTON","80 Marketplace Avenue, Unit 1","RioCan Marketplace,","NEPEAN","ON",518
5251,"PENNINGTON","4515 Dundas Street, RR1, Unit 7","First Pro Burlington Centre,","BURLINGTON","ON",548
5252,"PENNINGTON","795 Milner Avenue, Unit 2","First Pro Morningside Centre,","SCARBOROUGH","ON",537
5253,"PENNINGTON","1969 - 16th Street East, Unit 2","First Pro Owen Sound,","OWEN SOUND","ON",507
5254,"PENNINGTON","1100 Pembroke St. E. #107","Pembroke Mall","PEMBROKE","ON",518
5255,"PENNINGTON","9275 Commercial Street, CRU 3","Commercial Street Plaza,","NEW MINAS","NS",519
5256,"PENNINGTON","1755 Pickering Parkway, Unit #D27","Pickering Home & Design,","PICKERING","ON",507
5258,"PENNINGTON","8888 Country Hills Blvd. N. W.","Royal Oak Centre","CALGARY","AB",521
5260,"PENNINGTON","800 - 15th Street East, Unit 770","Cornerstone Prince Albert,","PRINCE ALBERT","SK",527
5261,"PENNINGTON","4741 Lakelse Avenue, Unit 331","Skeena Mall,","TERRACE","BC",525
5262,"PENNINGTON","2181 Steeles Ave. W, Building B","RioCan Marketplace,","NORTH YORK","ON",537
5263,"PENNINGTON","50 McEwan Drive East, Unit J6","First Pro Bolton,","BOLTON","ON",501
5265,"PENNINGTON","1235 Main Street North, Unit 24","Town'n Country Mall,","MOOSE JAW","SK",524
5266,"PENNINGTON","277 Broadway Street East","Parkland Mall","YORKTON","SK",524
5267,"PENNINGTON","454 Granville Street","Granville Plaza","SUMMERSIDE","PE",519
5268,"PENNINGTON","1250 Steeles Avenue East,","Hwy 401 & James Snow Parkway","MILTON","ON",548
5269,"PENNINGTON","610 East River Road","Aberdeen Shopping Centre,","NEW GLASGOW","NS",519
5270,"PENNINGTON","2485 King George Highway, Unit 6","Bridgeview Plaza,","MIRAMICHI","NB",519
5271,"PENNINGTON","1432 Island Highway Unit 152","Discovery Harbour S.C.","CAMPBELL RIVER","BC",526
5272,"PENNINGTON","4223 - 75th Avenue","Cornerstone Lloydminster,","LLOYDMINSTER","AB",523
5273,"PENNINGTON","2399 Parkedale Avenue","1000 Islands Mall","BROCKVILLE","ON",518
5274,"PENNINGTON","850 Olivier Street, Unit 246","Boitano Mall,","WILLIAMS LAKE","BC",525
5275,"PENNINGTON","2945 Jacklin Road, Unit 190","Canwest Shopping Centre,","VICTORIA","BC",526
5276,"PENNINGTON","96 Campsite Road, Units 52 -55","Smart Centres Spruce Grove Centre,","SPRUCE GROVE","AB",523
5278,"PENNINGTON","421 LaHave street, unit 125","Bridgewater Mall,","BRIDGEWATER","NS",519
5279,"PENNINGTON","11402 Railway Avenue East","Frontier Mall","NORTH BATTLEFORD","SK",527
5280,"PENNINGTON","6503 - 51st Street","Tricity Mall","COLD LAKE","AB",523
5281,"PENNINGTON","110 Donna Street, Unit 2","New Millenium Centre,","SUDBURY","ON",507
5282,"PENNINGTON","363 Kent Street West, Unit 430","Kawartha Lakes Centre,","LINDSAY","ON",507
5284,"PENNINGTON","41 Roe Avenue","First Pro Gander","GANDER","NL",549
5285,"PENNINGTON","1970 Dundas Street East",,"MISSISSAUGA","ON",501
5287,"PENNINGTON","8701 - 94th Street, Unit 119","Cornerstone Fort Saskatchewan,","FORT SASKATCHEWAN","AB",523
5289,"PENNINGTON / Off Site","777 Norquay Drive, Unit 30","Southland Mall,","WINKLER","MB",503
5291,"PENNINGTON","534 Park St #1150","Kenora Shoppers Mall","KENORA","ON",503
5292,"PENNINGTON","5309 Discovery Way","Leduc Common,","LEDUC","AB",523
5293,"PENNINGTON","3100 Howard Ave #B3","Devonshire Mall","WINDSOR","ON",504
5294,"PENNINGTON","130 Starrs Road","Starrs Road Plaza","YARMOUTH","NS",519
5295,"PENNINGTON","47 Paint Street, Unit 9B","Port Hawkesbury Mall,","PORT HAWKESBURY","NS",519
5297,"PENNINGTON","130 Country Village Road NE","Coventry Hills Centre","CALGARY","AB",521
5298,"PENNINGTON","800 Niagara Street","Seaway Mall","WELLAND","ON",548
5299,"PENNINGTON","370 Broadway East","Kingsgate Mall","VANCOUVER","BC",522
5300,"PENNINGTON","82 nd Avenue And 83rd Street Unit 133","Bonnie Doon S.C","EDMONTON","AB",523
5301,"PENNINGTON","1430 Quinn Drive","Smart Centres Sarnia","SARNIA","ON",504
5302,"PENNINGTON","15285 101 Avenue # C 6","Boardwalk Plaza","SURREY","BC",522
5304,"PENNINGTON","100th Street",,"PEACE RIVER","AB",523
6701,"SMART SET","70 Pinebush Road #5","First Pro Cambridge Power Centre","CAMBRIDGE","ON",548
6702,"SMART SET","7621 Weston Road #136","Colossus Centre,","WOODBRIDGE","ON",501
6703,"SMART SET","20150 Langley Bypass #15","Langley Power Centre,","LANGLEY","BC",522
6706,"SMART SET","2031 - 99th Street N. W.","South Edmonton Common,","EDMONTON","AB",523
6707,"SMART SET","1555 Talbot Road, Unit #630","Windsor Crossing Premium Outlet,","WINDSOR","ON",504
6708,"SMART SET","288 Erie St. S., B2","RioCan Centre Leamington,","LEAMINGTON","ON",504
6709,"SMART SET","6075 Mavis Road, Unit #15","Heartland Town Centre,","MISSISSAUGA","ON",501
6710,"SMART SET","2280 City Park Drive, Unit #1B","Silver City Centre","OTTAWA","ON",518
6711,"SMART SET","420 Vansickle Road, RR3","First Pro Garden City Centre,","ST CATHARINES","ON",548
6713,"SMART SET","13662 - 137th Avenue N.W.","Skyview Power Centre,","EDMONTON","AB",523
6714,"SMART SET","169 Trinity Drive, Unit 6","Wheeler Park Power Centre,","MONCTON","NB",519
6715,"SMART SET","79 Aberdeen Avenue, Unit 1","Torbay & Stavanger,","ST. JOHN'S","NL",549
6716,"SMART SET","1899 Brock Road, Bldg. M-03","First Pro Parkway Centre","PICKERING","ON",507
6717,"SMART SET","156 Mayfield Common N.W","Mayfield Common","EDMONTON","AB",523
6720,"SMART SET","1365 Woodroffe Avenue, Unit E","College Square,","NEPEAN","ON",518
6721,"SMART SET","18166 Yonge Street, RR1, Unit A5","Green Lane Centre,","NEWMARKET","ON",507
6722,"SMART SET","1585, Kenaston Blvd., Unit 9A","First Pro Kenaston Place,","WINNIPEG","MB",503
6725,"SMART SET","1310 Fanshawe Park Road West","First Pro London North,","LONDON","ON",504
6726,"SMART SET","171 North Queen Street, Unit G4","First Pro Queens Square Centre,","ETOBICOKE","ON",501
6727,"SMART SET","210 Great Lakes Drive, Unit 1","Trinity Common,","BRAMPTON","ON",501
6735,"SMART SET","2401A Millstream Road","Millstream Village","VICTORIA","BC",526
6738,"SMART SET","4240 Innes Road","Trinity Crossing","ORLEANS","ON",518
6739,"SMART SET","67 Hector Gate","Darmouth Crossing","DARTMOUTH","NS",519
6740,"SMART SET","2180 Rymal Rd East #106","Smart Centres Hamilton SE","HANNON","ON",548
6741,"SMART SET","5997 Southridge Ave","Smart Centres Prince George","PRINCE GEORGE","BC",525
6742,"SMART SET","170 Kingston Road E., Unit 4A","Durham Centre,","AJAX","ON",507
6743,"SMART SET","1900 Eglinton Ave. E","Smart Centres Eglinton","SCARBOROUGH","ON",537
6744,"SMART SET","16041 24th Avenue Unit 50","Grandview Corners","SURREY","BC",522
6746,"SMART SET","Milton Crosroads",,"MILTON","ON",548
6747,"SMART SET","5629 Signal Hill Centre SW","Signal Hill","CALGARY","AB",521
6825,"SMART SET","11801 - 100th St. , #108","Prairie Mall","GRANDE PRAIRIE","AB",523
6830,"SMART SET","375 St.Albert Rd. Unit #203","St.Albert Shopping Centre,","ST ALBERT","AB",523
6831,"SMART SET","1000 Fort William Rd., Unit #D008","Intercity S C.,","THUNDER BAY","ON",503
6833,"SMART SET","5100 Erin Mills Pkw, Unit #R227A","Erin Mills Town Ctre,","MISSISSAUGA","ON",501
6834,"SMART SET","3625 Shaganappi Trail N.W","Market Mall","CALGARY","AB",521
6835,"SMART SET","84 Lynden Road, Unit #F-12","Lynden Park Mall,","BRANTFORD","ON",548
6837,"SMART SET","2102 - 11th Ave., Suite T36A","Cornwall Centre,","REGINA","SK",524
6838,"SMART SET","645 Lansdowne St.W., Unit #42","Lansdowne Place,","PETERBOROUGH","ON",507
6839,"SMART SET","6455 MacLeod Trail S.","Chinook Centre,","CALGARY","AB",521
6840,"SMART SET","1150 Douglas Street, Unit 105","The Bay Centre,","VICTORIA","BC",526
6845,"SMART SET","435 Stone Road West Unit #H3","Stone Road Mall,","GUELPH","ON",548
6846,"SMART SET","1570- 18th Street, Unit #97","Shoppers Mall Brandon","BRANDON","MB",503
6847,"SMART SET","3310-8th St. E., Unit #230","The Centre at Circle and Eighth,","SASKATOON","SK",527
6849,"SMART SET","4900 Molly Banister Dr.","Bower Place","RED DEER","AB",521
6851,"SMART SET","1800 Sheppard Ave. E., Unit #122B","Fairview Mall,","NORTH YORK","ON",537
6852,"SMART SET","1380 London Road, Unit #120","Lambton Mall,","SARNIA","ON",504
6853,"SMART SET","999 Upper Wentworth Street","Limeridge Mall","HAMILTON","ON",548
6857,"SMART SET","2300 Yonge Street","Yonge & Eglinton S. C.,","TORONTO","ON",537
6858,"SMART SET","1250 South Service Road, #138","Dixie Outlet Mall,","MISSISSAUGA","ON",501
6859,"SMART SET","50 Rideau Street, #230","Rideau Centre,","OTTAWA","ON",518
6863,"SMART SET","901 - 64th Avenue N.E., Unit C4","Deerfoot Outlet,","CALGARY","AB",521
6864,"SMART SET","355 Hespeller Road Unit 206","Cambridge Centre,","CAMBRIDGE","ON",548
6865,"SMART SET","221 Glendale Ave, Unit 96","Pen Centre,","ST CATHARINES","ON",548
6867,"SMART SET","2269 Riverside Dr E #167","Billings Bridge Plaza,","OTTAWA","ON",518
6868,"SMART SET / Off Site","200 Wellington Street, Unit 580","MetroCentre Retail Concourse","TORONTO","ON",537
6869,"SMART SET","312 Val D'Amour Rd #14A","Sugarloaf Mall,","ATHOLVILLE","NB",519
6870,"SMART SET","Edmonton City Centre NW Suite 212","Edmonton City Centre","EDMONTON","AB",523
6871,"SMART SET","10153 King George Highway","2248 Central City","SURREY","BC",522
6872,"SMART SET","50 Bloor Street West, Unit C24","Holt Renfrew Centre","TORONTO","ON",537
6873,"SMART SET","Crossiron Mills",,"ROCKY VIEW","AB",521
7000,"THYME MATERNITY","21, MicMac Blvd., #287","Mic Mac Mall,","DARTMOUTH","NS",519
7001,"THYME MATERNITY","300, Main Street, #D","Landing at the Bend,","MONCTON","NB",519
7021,"THYME MATERNITY","25, The West Mall, #G10","Sherway Gardens,","ETOBICOKE","ON",501
7023,"THYME MATERNITY","500, Fairway Road, Unit 12","Fairway Shopping Centre","KITCHENER","ON",548
7024,"THYME MATERNITY","100, Bayshore Drive, Unit BX7","Bayshore Shopping Centre,","NEPEAN","ON",518
7027,"THYME MATERNITY","498 Bayfield Street North,","First Pro Baystone Centre,","BARRIE","ON",507
7028,"THYME MATERNITY","1486, LaSalle Blvd, Unit #F","LaSalle Square,","SUDBURY","ON",507
7029,"THYME MATERNITY","220, Yonge Street, #C18","Toronto Eaton Centre","TORONTO","ON",537
7031,"THYME MATERNITY","999, Upper Wentworth Street, #152","Limeridge Mall,","HAMILTON","ON",548
7033,"THYME MATERNITY","1250, South Service Road, #19","Dixie Outlet Mall,","MISSISSAUGA","ON",501
7034,"THYME MATERNITY","7575, Weston Road, Unit B114A","Colossus Centre","WOODBRIDGE","ON",501
7035,"THYME MATERNITY","100, City Centre Drive, #2-110","Square One Shopping Centre,","MISSISSAUGA","ON",501
7036,"THYME MATERNITY","808, Warden Avenue, Unit 2","First Warden Shopping Centre,","SCARBOROUGH","ON",537
7037,"THYME MATERNITY","17600, Yonge Street, #E1","Upper Canada Mall,","NEWMARKET","ON",507
7039,"THYME MATERNITY","5000, Highway 7 East, #423A","Markville Shopping Centre,","MARKHAM","ON",537
7041,"THYME MATERNITY","25, Peel Centre Drive, #156","Bramalea City Centre,","BRAMPTON","ON",501
7043,"THYME MATERNITY","1105, Wellington Road, #417","White Oaks Mall,","LONDON","ON",504
7044,"THYME MATERNITY","420, Vansikle Road, Unit 6","First Pro Garden City Centre,","ST CATHARINES","ON",548
7045,"THYME MATERNITY","5100, Erin Mills Parkway, #B-231","Erin Mills Town Centre","MISSISSAUGA","ON",501
7046,"THYME MATERNITY","3401, Dufferin Street, #248","Yorkdale Shopping Centre,","NORTH YORK","ON",537
7048,"THYME MATERNITY","1555, Talbot Road, Unit 170","Windsor Crossing Premium Outlets,","WINDSOR","ON",504
7049,"THYME MATERNITY","1485, Portage Avenue, #244","Polo Park Shopping Centre,","WINNIPEG","MB",503
7050,"THYME MATERNITY","1225, St. Mary's Road, #63","St. Vital Centre,","WINNIPEG","MB",503
7053,"THYME MATERNITY","3625, Shaganappi Trail N.W., #R030","Market Mall,","CALGARY","AB",521
7054,"THYME MATERNITY","6455, MacLeod Trail S., #66","Chinook Centre ,","CALGARY","AB",521
7055,"THYME MATERNITY","109 Street & Princess Elizabeth Ave","Kingsway Garden Mall,","EDMONTON","AB",523
7057,"THYME MATERNITY","8882, 170th Street, N.W","West Edmonton Mall,","EDMONTON","AB",523
7059,"THYME MATERNITY","2015- 99th Street N.W.","South Edmonton Common,","EDMONTON","AB",523
7062,"THYME MATERNITY","101 Schoolhouse Street, #240","Lougheed Super Centre,","COQUITLAM","BC",522
7063,"THYME MATERNITY","4700, Kingsway, #2305","Metropolis at Metrotown,","BURNABY","BC",522
7065,"THYME MATERNITY","1150 Douglas St., Unit 222","The Bay Centre,","VICTORIA","BC",526
7067,"THYME MATERNITY","5474 Signal Hill Centre S.W.","Signal Hill Centre","CALGARY","AB",521
7068,"THYME MATERNITY","1900 Innes Road, Unit 50B","Innes Centre,","GLOUCESTER","ON",518
7069,"THYME MATERNITY","32700 South Fraser Way, Unit #64","West Oaks Mall,","ABBOTSFORD","BC",522
7070,"THYME MATERNITY","3311 - 8th Street East #2","Circle Centre Mall,","SASKATOON","SK",527
7071,"THYME MATERNITY","2054 Prince of Wales Drive","Smart Centres East Regina P.C.","REGINA","SK",524
7072,"THYME MATERNITY","1899 Brock Road, Bldg. M-02","First Pro Parkway Centre","PICKERING","ON",507
7075,"THYME MATERNITY","13658 - 137th Avenue N.W.","Skyview Power Centre,","EDMONTON","AB",523
7076,"THYME MATERNITY","11720 Steveston Highway #165",,"RICHMOND","BC",522
7078,"THYME MATERNITY","80 Marketplace Avenue, Unit 9","RioCan Marketplace,","NEPEAN","ON",518
7081,"THYME MATERNITY","2119 - 4th Avenue West",,"VANCOUVER","BC",522
7082,"THYME MATERNITY","20070 Langley Bypass #15","Langley Power Centre,","LANGLEY","BC",522
7083,"THYME MATERNITY","500-303 Shawville Bl. S.E. Bldg. 2C","Shawnessy Town Centre","CALGARY","AB",521
7084,"THYME MATERNITY","501 - 1st Ave. S., Unit A20","Park Place Shopping Centre,","LETHBRIDGE","AB",521
7086,"THYME MATERNITY","770 Gardiners Road","RioCan Centre Kingston II","KINGSTON","ON",518
7087,"THYME MATERNITY","500 Notre-Dame Dr., Unit 220","Columbia Sq. S.C","KAMLOOPS","BC",525
7089,"THYME MATERNITY","1965 Hyde Park Road","Smart Centres London North","LONDON","ON",504
7092,"THYME MATERNITY","11698 Sarcee Trail NW","Beacon Hill","CALGARY","AB",521
7093,"THYME MATERNITY","6631 Island Hwy N #15A","Woodgrove Centre","NANAIMO","BC",526
7094,"THYME MATERNITY","201 Chain Lake Dr #20","Chain Lake Plaza","HALIFAX","NS",519
7096,"THYME MATERNITY","3527 Wyecroft Road","Rio Can Centre Burloak","OAKVILLE","ON",548
7097,"THYME MATERNITY","550 Terminal Avenue","Ottawa Trainyards","OTTAWA","ON",518
7098,"THYME MATERNITY","5885 Rodeo Drive","Hearland Town Centre","MISSISSAUGA","ON",501
7099,"THYME MATERNITY","1 Place Ville Marie","Place Ville Marie","MONTREAL","QC",516
7100,"THYME MATERNITY","10940 102 Ave","Rio Can Centre Grande Priairie","GRANDE PRAIRIE","AB",523
7101,"THYME MATERNITY","435 Stone Road W","Stone Road Mall","GUELPH","ON",548
7102,"THYME MATERNITY","911 Taunton Road East RR2 Unit B6","Smart Centres Oshawa North","OSHAWA","ON",507
7103,"THYME MATERNITY","4900 Molly Banister Dr.","Bower Place","RED DEER","AB",521
7300,"CASSIS","355 Hespeller Road","Cambridge Centre","CAMBRIDGE","ON",548
7301,"CASSIS","9350 Yonge Street","Hillcrest Mall","RICHMOND HILL","ON",537
7302,"CASSIS","509 Bayfield Street, Unit A2","Georgian Mall","BARRIE","ON",507
7304,"CASSIS","25, The West Mall","Sherway Gardens","ETOBICOKE","ON",501
7305,"CASSIS","945, Gardiners Road","Cataraqui Town Centre","KINGSTON","ON",518
7306,"CASSIS","5100, Erin Mills Parkway","Erin Mills Town Centre","MISSISSAUGA","ON",501
7311,"CASSIS","999 Upper Wentworth St.","Limeridge Mall","HAMILTON","ON",548
7312,"CASSIS","477 Paul St #H006","Champlain Place","DIEPPE","NB",519
7313,"CASSIS","5000 Highway 7 #16A","Markville Shopping Centre","MARKHAM","ON",537
